49.2831924,-123.1090499,pub,Vancouver
49.2672519,-123.1033949,pub,Vancouver
49.2785872,-122.851026,pub,Port Moody
49.2684891,-123.258088,pub,Electoral Area A
49.2687109,-123.1186399,pub,Vancouver
49.2094419,-123.1161616,pub,Vancouver
49.2866559,-123.127498,pub,Vancouver
49.2329149,-123.0761197,pub,Vancouver
49.2617166,-123.1007734,pub,Vancouver
49.2842068,-123.1002041,pub,Vancouver
49.2849397,-123.0649633,pub,Vancouver
49.1654069,-122.6633306,pub,Township of Langley
49.2225148,-122.6904636,pub,Pitt Meadows
49.1711728,-122.577262,pub,Township of Langley
49.0450223,-122.6684393,pub,Township of Langley
49.2714968,-123.1006411,pub,Vancouver
49.103954,-122.734208,pub,Surrey
49.2665769,-123.2501701,pub,Electoral Area A
49.2898003,-123.116892,pub,Vancouver
49.3742609,-123.2735244,pub,West Vancouver
49.3172364,-123.1082535,pub,District of North Vancouver
49.0905224,-123.072304,pub,Delta
49.19556,-123.1832043,pub,Richmond
49.2841314,-123.1083829,pub,Vancouver
49.0466407,-122.3687569,pub,Abbotsford
49.2837114,-123.106243,pub,Vancouver
49.2813339,-123.0454428,pub,Vancouver
49.2248337,-122.689108,pub,Pitt Meadows
49.2803261,-123.1217022,pub,Vancouver
49.2514566,-122.9020031,pub,Burnaby
49.2855675,-123.1165611,pub,Vancouver
49.2802411,-123.125061,pub,Vancouver
49.2800328,-123.114684,pub,Vancouver
49.0316321,-122.8008429,pub,Surrey
49.2768995,-123.126856,pub,Vancouver
49.2824055,-123.1111441,pub,Vancouver
49.2726319,-123.148749,pub,Vancouver
49.0294267,-122.8019172,pub,White Rock
49.2759064,-123.1278016,pub,Vancouver
49.2640449,-123.1567706,pub,Vancouver
49.104928,-122.658331,pub,City of Langley
49.278541,-122.8484018,pub,Port Moody
49.2869412,-123.1148363,pub,Vancouver
49.2848692,-123.110987,pub,Vancouver
49.316484,-122.9533431,pub,District of North Vancouver
49.2694368,-123.103525,pub,Vancouver
49.1768204,-122.8878011,pub,Surrey
49.2688201,-123.0967506,pub,Vancouver
49.3056675,-123.0347732,pub,North Vancouver
49.2251023,-122.997148,pub,Burnaby
49.2231427,-122.9815705,pub,Burnaby
49.2717552,-123.1060666,pub,Vancouver
49.1303474,-122.0734617,pub,Chilliwack
49.267356,-123.1110469,pub,Vancouver
49.270944,-123.1552107,pub,Vancouver
49.2835624,-123.1038811,pub,Vancouver
49.0053837,-122.7361939,pub,Surrey
49.2782909,-123.1241919,pub,Vancouver
49.2851463,-123.1184912,pub,Vancouver
49.1597928,-122.196831,pub,Area G (Deroche/Dewdney/Sumas Mountain)
49.3234334,-123.1024615,pub,North Vancouver
49.2077342,-122.9309659,pub,New Westminster
