49.0914573,-123.0792612,pharmacy,Delta
49.2687481,-123.0460362,pharmacy,Vancouver
49.1933876,-123.180102,pharmacy,Richmond
49.2118732,-122.936325,pharmacy,New Westminster
49.2826165,-122.8275064,pharmacy,Port Moody
49.2270298,-123.004457,pharmacy,Burnaby
49.2696028,-122.946332,pharmacy,Burnaby
49.0520908,-122.320481,pharmacy,Abbotsford
49.280147,-123.0999031,pharmacy,Vancouver
49.2800474,-123.1000247,pharmacy,Vancouver
49.279922,-123.0999324,pharmacy,Vancouver
49.2333893,-123.0664481,pharmacy,Vancouver
49.2636175,-123.1293755,pharmacy,Vancouver
49.2635147,-123.1236356,pharmacy,Vancouver
49.214715,-122.9225042,pharmacy,New Westminster
49.2388909,-123.0511984,pharmacy,Vancouver
49.2924645,-123.1342498,pharmacy,Vancouver
49.2255906,-122.9994892,pharmacy,Burnaby
49.0385611,-122.2711289,pharmacy,Abbotsford
49.1266217,-123.1830951,pharmacy,Richmond
49.1653936,-122.661272,pharmacy,Township of Langley
49.1853312,-122.94836,pharmacy,New Westminster
49.3795142,-123.338642,pharmacy,Bowen Island Municipality
49.1899464,-122.805056,pharmacy,Surrey
49.2529263,-122.7399966,pharmacy,Port Coquitlam
49.160859,-122.8897322,pharmacy,Surrey
49.1688556,-122.5817069,pharmacy,Langley (District)
49.057944,-122.3766523,pharmacy,Abbotsford
49.2476826,-123.1849924,pharmacy,Vancouver
49.1537636,-123.1566444,pharmacy,Richmond
49.1707458,-123.1372362,pharmacy,Richmond
49.0444649,-122.7779491,pharmacy,Surrey
49.2891552,-123.138644,pharmacy,Vancouver
49.1583913,-122.6667357,pharmacy,Township of Langley
49.2253128,-123.0543177,pharmacy,Vancouver
49.0526463,-122.3109027,pharmacy,Abbotsford
49.2217807,-122.9879882,pharmacy,Burnaby
49.1320114,-123.0938785,pharmacy,Richmond
49.0850524,-123.0647469,pharmacy,Delta
49.0460905,-122.7987554,pharmacy,Surrey
49.1857514,-122.8478278,pharmacy,Surrey
49.2286121,-123.004524,pharmacy,Burnaby
49.2837121,-122.8107096,pharmacy,Coquitlam
49.2359729,-123.0408185,pharmacy,Vancouver
49.1183577,-122.8912011,pharmacy,Surrey
49.1396144,-122.8895768,pharmacy,Surrey
49.1385537,-122.8906876,pharmacy,Surrey
49.2209268,-122.6004664,pharmacy,Maple Ridge
49.220619,-122.6071964,pharmacy,Maple Ridge
49.1987544,-122.9803348,pharmacy,Burnaby
49.2337434,-123.1543449,pharmacy,Vancouver
49.2834485,-123.122167,pharmacy,Vancouver
49.0489072,-122.2597805,pharmacy,Abbotsford
49.2225509,-122.9324123,pharmacy,Burnaby
49.0571218,-122.273955,pharmacy,Abbotsford
49.1997258,-122.7782578,pharmacy,Surrey
49.1623464,-122.8916387,pharmacy,Delta
49.1311193,-122.3326756,pharmacy,Mission
49.0501472,-122.3356473,pharmacy,Abbotsford
49.2272186,-123.0909139,pharmacy,Vancouver
49.1045587,-122.650528,pharmacy,City of Langley
49.1042433,-122.6569451,pharmacy,City of Langley
49.2858242,-123.126404,pharmacy,Vancouver
49.2810368,-123.058338,pharmacy,Vancouver
49.2356695,-123.1557823,pharmacy,Vancouver
49.2576333,-123.1849267,pharmacy,Vancouver
49.2638921,-123.2035965,pharmacy,Vancouver
49.306937,-122.9535685,pharmacy,District of North Vancouver
49.2792503,-123.119435,pharmacy,Vancouver
49.2615903,-123.0700291,pharmacy,Vancouver
49.168367,-122.5805231,pharmacy,Township of Langley
49.2265082,-123.101369,pharmacy,Vancouver
49.2660917,-123.245768,pharmacy,Electoral Area A
49.274273,-122.7900274,pharmacy,Coquitlam
49.2009798,-122.9149585,pharmacy,New Westminster
49.2637179,-123.1549364,pharmacy,Vancouver
49.2625671,-122.8396831,pharmacy,Coquitlam
49.2848663,-123.114852,pharmacy,Vancouver
49.2821143,-123.1181656,pharmacy,Vancouver
49.227145,-123.065865,pharmacy,Vancouver
49.2248519,-123.090587,pharmacy,Vancouver
49.2430107,-123.1011575,pharmacy,Vancouver
49.2253629,-123.065926,pharmacy,Vancouver
49.2516714,-122.89643,pharmacy,Burnaby
49.177712,-123.1205729,pharmacy,Richmond
49.1774704,-122.8674195,pharmacy,Surrey
49.2314159,-122.906082,pharmacy,Burnaby
49.1631316,-122.639766,pharmacy,Township of Langley
49.1663419,-123.135067,pharmacy,Richmond
49.1630727,-122.63976,pharmacy,Township of Langley
49.0607331,-122.378865,pharmacy,Abbotsford
49.2540585,-123.2365223,pharmacy,Electoral Area A
49.1044892,-122.738934,pharmacy,Surrey
49.2259279,-122.993216,pharmacy,Burnaby
49.176309,-122.8671152,pharmacy,Surrey
49.2102423,-123.1161539,pharmacy,Vancouver
49.2475139,-123.0903789,pharmacy,Vancouver
49.1990984,-122.8491219,pharmacy,Surrey
49.0544773,-122.3589057,pharmacy,Abbotsford
49.2782724,-123.115403,pharmacy,Vancouver
49.0479237,-122.7829472,pharmacy,Surrey
49.028108,-122.799594,pharmacy,White Rock
49.0543835,-122.3709652,pharmacy,Abbotsford
